time,open,high,low,close,volume
2010/01/21 00:00:00:000000,110.56,110.82,108.7,109.41,153731.0
2010/01/22 00:00:00:000000,109.02,109.73,108.1,109.24,134112.0
2010/01/25 00:00:00:000000,109.46,109.77,109.16,109.55,66250.0
2010/01/26 00:00:00:000000,108.9,110.1,108.87,109.56,77108.0
2010/01/27 00:00:00:000000,109.62,109.79,108.23,108.64,114746.0
2010/01/28 00:00:00:000000,109.23,109.25,107.27,108.52,141884.0
2010/01/29 00:00:00:000000,107.9,108.3,107.32,108.03,175498.0
2010/02/01 00:00:00:000000,108.69,110.55,108.45,110.47,78612.0
2010/02/02 00:00:00:000000,111.28,111.67,110.79,111.25,61865.0
2010/02/03 00:00:00:000000,111.27,111.55,110.53,110.76,46009.0
2010/02/04 00:00:00:000000,108.88,108.88,105.77,106.4,206506.0
2010/02/05 00:00:00:000000,105.71,106.67,104.32,106.66,130963.0
2010/02/08 00:00:00:000000,106.43,107.1,106.02,106.11,52406.0
2010/02/09 00:00:00:000000,107.26,108.15,106.98,107.51,86150.0
2010/02/10 00:00:00:000000,107.19,107.48,106.17,107.13,110273.0
2010/02/11 00:00:00:000000,107.66,109.61,107.36,109.26,75131.0
2010/02/16 00:00:00:000000,111.61,111.94,111.29,111.72,54843.0
2010/02/17 00:00:00:000000,111.83,112.14,110.97,111.35,78303.0
2010/02/18 00:00:00:000000,111.75,112.22,111.33,112.09,86025.0
2010/02/19 00:00:00:000000,110.6,112.43,110.6,111.58,55802.0
2010/02/22 00:00:00:000000,112.03,112.04,110.83,111.18,38193.0
2010/02/23 00:00:00:000000,110.97,110.98,109.77,109.99,69188.0
2010/02/24 00:00:00:000000,109.44,110.15,109.24,109.47,47391.0
2010/02/25 00:00:00:000000,108.74,110.71,108.74,110.4,67203.0
2010/02/26 00:00:00:000000,111.02,111.73,110.6,111.53,49679.0
2010/03/01 00:00:00:000000,111.62,111.99,111.11,111.56,66568.0
2010/03/02 00:00:00:000000,112.03,113.6,112.02,113.18,84337.0
2010/03/03 00:00:00:000000,113.65,114.3,113.38,113.81,63247.0
2010/03/04 00:00:00:000000,113.42,113.51,112.47,113.02,64035.0
2010/03/05 00:00:00:000000,113.31,113.87,112.97,112.97,47087.0
2010/03/08 00:00:00:000000,113.4,113.4,111.7,111.99,51462.0
2010/03/09 00:00:00:000000,111.28,112.24,111.19,111.83,50342.0
2010/03/10 00:00:00:000000,112.08,112.46,110.19,110.57,53813.0
2010/03/11 00:00:00:000000,110.28,110.76,110.0,110.71,36658.0
2010/03/12 00:00:00:000000,110.65,110.86,109.59,110.09,80215.0
2010/03/15 00:00:00:000000,110.27,110.58,109.94,110.42,20025.0
2010/03/16 00:00:00:000000,112.11,112.68,112.0,112.53,54390.0
2010/03/17 00:00:00:000000,112.5,112.61,111.69,111.71,32391.0
2010/03/18 00:00:00:000000,112.19,112.73,111.65,112.46,45393.0
2010/03/19 00:00:00:000000,112.4,112.4,109.95,110.41,127779.0
2010/03/22 00:00:00:000000,109.41,110.06,109.09,109.85,63522.0
2010/03/23 00:00:00:000000,109.44,110.55,109.44,110.37,34286.0
2010/03/24 00:00:00:000000,108.99,109.12,108.33,108.44,45020.0
2010/03/25 00:00:00:000000,109.02,109.26,108.61,108.87,60332.0
2010/03/26 00:00:00:000000,109.25,110.7,108.93,110.7,36596.0
2010/03/29 00:00:00:000000,110.99,111.23,110.53,110.84,24460.0
2010/03/30 00:00:00:000000,110.7,110.7,110.0,110.09,29793.0
