time,open,high,low,close,volume
2006/09/08 00:00:00:000000,27.65,27.7,27.4,27.5,25942000.0
2006/09/11 00:00:00:000000,27.5,27.9,27.1,27.2,27154000.0
2006/09/12 00:00:00:000000,27.0,27.15,26.8,26.85,32634000.0
2006/09/13 00:00:00:000000,26.85,26.95,26.8,26.85,12055000.0
2006/09/14 00:00:00:000000,26.85,27.05,26.55,26.85,18992000.0
2006/09/15 00:00:00:000000,26.55,26.9,26.55,26.9,13883000.0
2006/09/18 00:00:00:000000,27.3,27.4,27.1,27.35,20801000.0
2006/09/19 00:00:00:000000,27.35,27.6,27.3,27.5,23766000.0
2006/09/20 00:00:00:000000,27.45,27.7,27.35,27.45,12808000.0
2006/09/21 00:00:00:000000,27.6,27.9,27.55,27.85,33229000.0
2006/09/22 00:00:00:000000,27.85,27.95,27.7,27.75,14426000.0
2006/09/25 00:00:00:000000,27.75,27.95,27.7,27.85,11893000.0
2006/09/26 00:00:00:000000,27.9,28.1,27.9,27.95,26556000.0
2006/09/27 00:00:00:000000,28.0,28.7,28.0,28.7,60926000.0
2006/09/28 00:00:00:000000,28.9,29.0,28.4,28.75,37683000.0
2006/09/29 00:00:00:000000,28.75,28.8,28.4,28.5,14908000.0
2006/10/02 00:00:00:000000,28.5,28.85,28.5,28.8,17698000.0
2006/10/03 00:00:00:000000,28.75,29.0,28.5,28.6,19894000.0
2006/10/04 00:00:00:000000,28.5,28.6,28.1,28.25,29796000.0
2006/10/05 00:00:00:000000,28.35,28.8,28.35,28.7,22546000.0
2006/10/11 00:00:00:000000,28.7,29.15,28.7,29.1,23289000.0
2006/10/12 00:00:00:000000,29.25,29.3,28.9,29.0,28600000.0
2006/10/13 00:00:00:000000,29.3,29.4,29.1,29.3,32185000.0
2006/10/16 00:00:00:000000,29.5,29.5,29.25,29.4,33971000.0
2006/10/17 00:00:00:000000,29.4,29.45,29.2,29.3,14077000.0
2006/10/18 00:00:00:000000,29.2,29.2,28.85,29.05,24920000.0
2006/10/19 00:00:00:000000,29.05,29.2,28.95,29.05,16438000.0
2006/10/20 00:00:00:000000,29.2,29.35,29.15,29.2,13276000.0
2006/10/23 00:00:00:000000,29.3,29.4,29.2,29.3,16096000.0
2006/10/24 00:00:00:000000,29.4,29.5,29.35,29.5,17769000.0
2006/10/25 00:00:00:000000,29.6,29.85,29.6,29.7,49362000.0
2006/10/26 00:00:00:000000,29.8,29.85,29.7,29.85,23820000.0
2006/10/27 00:00:00:000000,29.85,29.9,29.7,29.7,14809000.0
2006/10/30 00:00:00:000000,29.7,29.7,29.2,29.2,19982000.0
2006/10/31 00:00:00:000000,29.2,29.45,29.15,29.4,11844000.0
2006/11/01 00:00:00:000000,29.45,29.5,29.3,29.3,14468000.0
2006/11/02 00:00:00:000000,29.3,29.85,29.3,29.8,20527000.0
2006/11/03 00:00:00:000000,29.85,30.5,29.85,30.4,51329000.0
2006/11/06 00:00:00:000000,30.0,30.3,29.9,30.1,27235000.0
